Date,Location,Age,Gender,Married,Occupation,Total Spend
04/08/2021,Kolkata,42,Male,No,Doc,310
04/08/2021,Kolkata,32,Female,Yes,IT,400
04/08/2021,Hyderabad,41,Male,No,IT,320
04/08/2021,Delhi,35,Male,Yes,Student,370
05/08/2021,Mumbai,39,Male,Yes,Doc,260
06/08/2021,Bangalore,36,Male,No,Doc,210
06/08/2021,Ahmedabad,43,Non-binary,No,IT,200
06/08/2021,Ahmedabad,27,Male,Yes,Doc,500
06/08/2021,Kolkata,35,Female,Yes,Doc,260
07/08/2021,Delhi,41,Male,No,IT,460
07/08/2021,Chennai,35,Male,No,Doc,500
07/08/2021,Kolkata,41,Male,Yes,Student,290
07/08/2021,Bangalore,32,Male,Yes,IT,410
08/08/2021,Mumbai,35,Male,Yes,Student,300
08/08/2021,Delhi,38,Female,No,Student,480
08/08/2021,Pune,35,Male,Yes,Doc,270
08/08/2021,Mumbai,38,Female,Yes,Doc,320
08/08/2021,Mumbai,36,Female,Yes,Doc,240
09/08/2021,Chennai,32,Genderqueer,Yes,Doc,510
09/08/2021,Pune,36,Male,No,Student,210
09/08/2021,Bangalore,31,Male,No,IT,500
09/08/2021,Kolkata,26,Female,No,Doc,460
09/08/2021,Delhi,43,Male,Yes,Doc,290
09/08/2021,Pune,41,Male,Yes,Student,530
09/08/2021,Pune,26,Female,No,Doc,380
10/08/2021,Mumbai,33,Genderqueer,Yes,Doc,410
10/08/2021,Pune,38,Female,Yes,Doc,110
10/08/2021,Pune,26,Male,No,Doc,290
11/08/2021,Bangalore,28,Female,Yes,IT,510
11/08/2021,Kolkata,26,Male,No,Doc,160
11/08/2021,Delhi,28,Female,Yes,IT,210
11/08/2021,Ahmedabad,39,Male,Yes,Doc,440
11/08/2021,Chennai,36,Male,No,Doc,190
11/08/2021,Chennai,42,Male,Yes,Student,200
11/08/2021,Hyderabad,32,Male,Yes,IT,370
13/08/2021,Chennai,32,Female,No,Doc,470
13/08/2021,Mumbai,32,Female,No,Doc,110
13/08/2021,Mumbai,30,Male,Yes,Student,440
13/08/2021,Bangalore,26,Male,No,IT,240
13/08/2021,Pune,33,Female,Yes,IT,150
14/08/2021,Chennai,32,Female,Yes,IT,450
14/08/2021,Bangalore,38,Female,No,Student,170
14/08/2021,Ahmedabad,25,Female,Yes,Student,130
14/08/2021,Hyderabad,39,Male,Yes,Doc,510
14/08/2021,Pune,25,Female,Yes,Student,110
14/08/2021,Chennai,28,Female,No,Student,170
14/08/2021,Pune,27,Male,Yes,Student,510
14/08/2021,Bangalore,33,Polygender,Yes,IT,490
15/08/2021,Delhi,37,Female,Yes,Doc,430
15/08/2021,Ahmedabad,39,Agender,Yes,Student,290
15/08/2021,Bangalore,36,Female,Yes,Student,330
15/08/2021,Kolkata,26,Genderfluid,No,Doc,390
15/08/2021,Delhi,41,Female,Yes,IT,330
16/08/2021,Delhi,33,Female,Yes,IT,240
16/08/2021,Mumbai,34,Polygender,Yes,Doc,340
16/08/2021,Chennai,32,Female,No,Student,110
16/08/2021,Chennai,26,Female,Yes,IT,210
16/08/2021,Chennai,43,Female,Yes,Doc,130
16/08/2021,Pune,40,Male,No,Student,510
16/08/2021,Delhi,29,Genderfluid,Yes,Student,210
17/08/2021,Pune,41,Male,No,IT,220
17/08/2021,Ahmedabad,32,Male,Yes,Student,480
18/08/2021,Ahmedabad,37,Male,No,IT,380
18/08/2021,Bangalore,43,Male,No,IT,370
18/08/2021,Pune,38,Male,No,Student,480
18/08/2021,Ahmedabad,31,Female,Yes,Doc,390
18/08/2021,Kolkata,29,Male,Yes,Doc,270
18/08/2021,Chennai,32,Male,Yes,IT,290
18/08/2021,Delhi,43,Male,Yes,IT,270
18/08/2021,Chennai,43,Male,Yes,Student,370
18/08/2021,Ahmedabad,36,Female,Yes,IT,170
18/08/2021,Chennai,41,Polygender,Yes,IT,360
19/08/2021,Delhi,40,Female,No,Student,190
19/08/2021,Pune,29,Male,No,Doc,500
19/08/2021,Pune,41,Male,No,IT,340
19/08/2021,Pune,42,Female,Yes,IT,150
20/08/2021,Kolkata,34,Female,No,Doc,310
20/08/2021,Pune,31,Male,Yes,Student,350
20/08/2021,Chennai,30,Male,No,Doc,150
20/08/2021,Mumbai,41,Female,No,Student,530
20/08/2021,Hyderabad,33,Female,No,Student,200
20/08/2021,Hyderabad,28,Female,No,Student,510
21/08/2021,Delhi,43,Male,Yes,IT,530
21/08/2021,Mumbai,41,Male,No,Doc,480
21/08/2021,Mumbai,35,Female,No,Student,470
21/08/2021,Chennai,43,Female,No,Student,310
21/08/2021,Chennai,35,Female,Yes,Student,420
22/08/2021,Kolkata,35,Female,No,Doc,340
22/08/2021,Chennai,27,Agender,No,Doc,420
23/08/2021,Bangalore,31,Male,Yes,IT,370
23/08/2021,Pune,43,Female,No,Student,460
23/08/2021,Kolkata,40,Male,No,Doc,530
23/08/2021,Kolkata,34,Male,No,Student,370
23/08/2021,Bangalore,37,Agender,No,Student,410
23/08/2021,Ahmedabad,43,Female,No,IT,110
23/08/2021,Hyderabad,27,Male,No,Doc,150
23/08/2021,Hyderabad,42,Male,Yes,IT,360
24/08/2021,Pune,42,Female,No,Student,130
24/08/2021,Mumbai,26,Male,Yes,IT,480
24/08/2021,Chennai,42,Male,Yes,Doc,150
24/08/2021,Bangalore,42,Male,Yes,Doc,260
25/08/2021,Mumbai,41,Female,Yes,Doc,360
25/08/2021,Pune,40,Female,Yes,Student,140
25/08/2021,Pune,41,Male,Yes,Doc,360
25/08/2021,Ahmedabad,25,Male,Yes,IT,190
26/08/2021,Kolkata,33,Male,No,Doc,490
26/08/2021,Kolkata,37,Male,No,Doc,280
26/08/2021,Bangalore,25,Male,No,Student,360
26/08/2021,Ahmedabad,25,Female,Yes,IT,260
26/08/2021,Ahmedabad,33,Male,No,Student,380
26/08/2021,Kolkata,31,Female,Yes,Student,170
26/08/2021,Ahmedabad,39,Female,No,IT,260
27/08/2021,Pune,31,Female,Yes,Doc,200
27/08/2021,Chennai,35,Male,Yes,Student,370
27/08/2021,Pune,40,Female,No,Student,110
27/08/2021,Chennai,37,Male,Yes,Student,140
27/08/2021,Ahmedabad,39,Agender,Yes,IT,530
28/08/2021,Kolkata,43,Female,Yes,Doc,200
28/08/2021,Hyderabad,31,Female,Yes,Student,380
28/08/2021,Chennai,33,Male,No,Student,200
28/08/2021,Kolkata,29,Male,Yes,Doc,340
28/08/2021,Mumbai,34,Male,Yes,Doc,490
29/08/2021,Ahmedabad,33,Male,No,Student,530
29/08/2021,Bangalore,41,Male,Yes,IT,320
29/08/2021,Ahmedabad,35,Female,Yes,Doc,330
29/08/2021,Pune,28,Female,Yes,Doc,440
29/08/2021,Chennai,35,Male,No,Doc,140
29/08/2021,Pune,30,Male,No,Doc,130
29/08/2021,Chennai,25,Female,Yes,IT,160
29/08/2021,Pune,33,Female,No,IT,400
29/08/2021,Ahmedabad,31,Male,No,Student,250
30/08/2021,Pune,38,Male,Yes,Student,230
30/08/2021,Bangalore,40,Male,Yes,IT,500
30/08/2021,Kolkata,42,Female,Yes,Doc,360
30/08/2021,Ahmedabad,26,Female,Yes,Student,500
30/08/2021,Ahmedabad,35,Female,Yes,Student,140
30/08/2021,Hyderabad,42,Female,Yes,IT,320
31/08/2021,Pune,42,Female,No,Student,380
31/08/2021,Bangalore,41,Female,Yes,Student,410
31/08/2021,Kolkata,28,Male,No,Student,390
31/08/2021,Bangalore,41,Male,Yes,Student,210
31/08/2021,Pune,35,Female,No,Doc,340
31/08/2021,Ahmedabad,37,Male,No,IT,130
31/08/2021,Delhi,43,Genderqueer,Yes,Doc,290
31/08/2021,Pune,29,Female,No,Doc,130
01/09/2021,Chennai,35,Male,No,IT,120
01/09/2021,Pune,29,Male,Yes,Doc,470
01/09/2021,Mumbai,38,Male,No,Student,460
01/09/2021,Delhi,33,Male,Yes,Student,240
01/09/2021,Pune,25,Male,No,Student,260
01/09/2021,Chennai,31,Female,Yes,IT,360
02/09/2021,Mumbai,37,Male,Yes,Doc,110
03/09/2021,Delhi,29,Male,No,IT,170
04/09/2021,Kolkata,36,Male,Yes,Student,180
04/09/2021,Delhi,27,Male,Yes,Student,380
04/09/2021,Pune,27,Male,No,Doc,530
04/09/2021,Ahmedabad,39,Male,No,Student,410
04/09/2021,Mumbai,39,Female,No,Doc,390
04/09/2021,Bangalore,31,Female,No,Student,530
04/09/2021,Chennai,30,Female,Yes,Doc,380
04/09/2021,Bangalore,30,Male,Yes,Student,110
05/09/2021,Delhi,36,Female,No,Student,470
05/09/2021,Delhi,35,Female,Yes,Student,350
05/09/2021,Delhi,37,Female,No,IT,510
05/09/2021,Hyderabad,27,Female,No,Student,220
05/09/2021,Ahmedabad,32,Female,Yes,IT,330
05/09/2021,Mumbai,28,Male,No,IT,410
05/09/2021,Hyderabad,36,Male,No,IT,350
06/09/2021,Hyderabad,25,Male,No,Doc,400
06/09/2021,Mumbai,36,Male,Yes,IT,440
06/09/2021,Mumbai,38,Female,No,Student,500
06/09/2021,Hyderabad,31,Polygender,Yes,Student,310
06/09/2021,Pune,25,Female,No,Doc,520
06/09/2021,Kolkata,33,Genderqueer,No,IT,110
07/09/2021,Pune,42,Male,Yes,Student,500
07/09/2021,Kolkata,39,Non-binary,No,Student,380
07/09/2021,Pune,39,Female,No,Doc,180
08/09/2021,Chennai,38,Female,No,IT,370
08/09/2021,Delhi,40,Male,No,IT,320
08/09/2021,Chennai,41,Non-binary,No,Student,130
08/09/2021,Kolkata,29,Male,No,Student,400
09/09/2021,Mumbai,29,Non-binary,Yes,IT,500
09/09/2021,Hyderabad,38,Polygender,Yes,Doc,330
09/09/2021,Hyderabad,28,Male,No,Doc,390
09/09/2021,Kolkata,26,Male,No,IT,170
10/09/2021,Ahmedabad,29,Male,Yes,Doc,200
10/09/2021,Delhi,33,Male,Yes,Doc,120
10/09/2021,Kolkata,37,Female,Yes,Doc,400
10/09/2021,Kolkata,31,Female,Yes,IT,440
11/09/2021,Bangalore,30,Male,No,IT,370
11/09/2021,Ahmedabad,37,Female,Yes,Doc,220
11/09/2021,Delhi,30,Male,No,IT,250
11/09/2021,Ahmedabad,40,Agender,Yes,IT,420
11/09/2021,Bangalore,33,Female,Yes,Student,160
11/09/2021,Bangalore,30,Female,Yes,IT,380
11/09/2021,Hyderabad,43,Female,Yes,Student,180
13/09/2021,Hyderabad,35,Male,No,Student,380
13/09/2021,Mumbai,27,Male,Yes,Doc,280
13/09/2021,Mumbai,42,Non-binary,Yes,Student,530
13/09/2021,Pune,36,Female,No,IT,150
13/09/2021,Ahmedabad,28,Female,Yes,Student,180
13/09/2021,Pune,26,Female,Yes,Doc,260
14/09/2021,Chennai,30,Male,Yes,IT,400
14/09/2021,Chennai,36,Male,Yes,IT,460
14/09/2021,Chennai,36,Non-binary,No,Doc,140
14/09/2021,Delhi,42,Female,No,IT,520
14/09/2021,Kolkata,27,Male,Yes,Doc,490
15/09/2021,Kolkata,41,Female,Yes,IT,180
15/09/2021,Ahmedabad,29,Male,No,IT,470
15/09/2021,Bangalore,35,Male,Yes,Student,470
15/09/2021,Mumbai,43,Female,No,IT,110
15/09/2021,Delhi,36,Female,No,Student,380
16/09/2021,Pune,41,Male,No,Doc,290
16/09/2021,Bangalore,41,Female,Yes,Student,330
16/09/2021,Bangalore,41,Female,Yes,Doc,220
16/09/2021,Kolkata,38,Female,Yes,IT,140
16/09/2021,Kolkata,32,Female,No,Doc,440
16/09/2021,Pune,26,Female,No,Student,320
16/09/2021,Bangalore,41,Female,Yes,Doc,130
16/09/2021,Hyderabad,41,Male,Yes,Doc,160
17/09/2021,Ahmedabad,38,Male,Yes,Doc,480
17/09/2021,Bangalore,33,Male,No,Student,180
17/09/2021,Mumbai,29,Male,Yes,IT,250
17/09/2021,Mumbai,38,Agender,Yes,Doc,450
17/09/2021,Hyderabad,35,Female,Yes,IT,210
17/09/2021,Pune,33,Male,No,Doc,330
17/09/2021,Kolkata,25,Female,Yes,IT,170
18/09/2021,Pune,34,Male,Yes,Doc,460
18/09/2021,Kolkata,29,Male,Yes,Student,470
18/09/2021,Ahmedabad,31,Female,No,Student,230
18/09/2021,Hyderabad,40,Male,Yes,IT,440
18/09/2021,Hyderabad,28,Male,Yes,Student,210
19/09/2021,Delhi,41,Female,No,IT,130
19/09/2021,Bangalore,39,Female,Yes,Student,490
19/09/2021,Ahmedabad,43,Female,No,Student,480
19/09/2021,Bangalore,38,Female,No,Doc,310
19/09/2021,Hyderabad,41,Male,Yes,Student,250
19/09/2021,Kolkata,35,Female,Yes,IT,350
20/09/2021,Delhi,29,Male,Yes,Doc,390
20/09/2021,Kolkata,40,Genderqueer,Yes,Doc,490
20/09/2021,Kolkata,28,Female,Yes,Student,170
20/09/2021,Chennai,28,Genderqueer,No,Student,500
20/09/2021,Chennai,43,Agender,Yes,Doc,210
21/09/2021,Mumbai,33,Female,Yes,Student,210
21/09/2021,Bangalore,42,Male,Yes,Student,490
21/09/2021,Mumbai,27,Female,No,Doc,350
21/09/2021,Delhi,30,Genderfluid,Yes,IT,190
22/09/2021,Bangalore,26,Polygender,No,IT,140
22/09/2021,Hyderabad,40,Genderqueer,Yes,Doc,320
22/09/2021,Pune,38,Male,No,Student,280
22/09/2021,Mumbai,26,Male,Yes,IT,410
22/09/2021,Mumbai,31,Female,No,Doc,490
22/09/2021,Pune,30,Genderfluid,Yes,IT,490
23/09/2021,Mumbai,32,Non-binary,Yes,Student,290
23/09/2021,Mumbai,26,Female,Yes,Doc,300
23/09/2021,Ahmedabad,32,Male,No,Doc,370
24/09/2021,Bangalore,29,Male,No,Doc,510
24/09/2021,Pune,30,Male,Yes,Doc,360
24/09/2021,Mumbai,26,Agender,Yes,Student,130
24/09/2021,Kolkata,43,Female,Yes,Student,320
24/09/2021,Hyderabad,25,Male,No,Doc,140
24/09/2021,Mumbai,29,Female,No,IT,270
24/09/2021,Ahmedabad,27,Female,No,Doc,480
24/09/2021,Delhi,26,Male,Yes,Doc,190
24/09/2021,Mumbai,25,Male,Yes,IT,180
25/09/2021,Mumbai,32,Male,Yes,Student,440
25/09/2021,Ahmedabad,39,Male,No,IT,320
25/09/2021,Hyderabad,34,Male,Yes,IT,230
26/09/2021,Kolkata,33,Female,No,Student,290
26/09/2021,Bangalore,43,Female,Yes,IT,270
27/09/2021,Hyderabad,28,Male,Yes,IT,110
27/09/2021,Hyderabad,38,Female,No,Doc,160
27/09/2021,Bangalore,38,Non-binary,No,IT,120
27/09/2021,Hyderabad,39,Female,Yes,Doc,280
27/09/2021,Chennai,31,Female,No,Student,320
27/09/2021,Hyderabad,42,Female,No,IT,290
28/09/2021,Hyderabad,39,Female,No,Student,360
28/09/2021,Kolkata,39,Female,Yes,Student,170
28/09/2021,Ahmedabad,34,Female,Yes,Doc,350
28/09/2021,Mumbai,36,Female,No,Doc,180
28/09/2021,Ahmedabad,29,Male,Yes,IT,400
28/09/2021,Chennai,36,Male,No,Student,240
28/09/2021,Kolkata,40,Female,Yes,Student,350
28/09/2021,Kolkata,30,Female,Yes,Doc,160
28/09/2021,Ahmedabad,38,Male,No,Doc,220
28/09/2021,Pune,30,Female,No,Doc,480
29/09/2021,Hyderabad,32,Male,No,Doc,110
29/09/2021,Mumbai,41,Male,No,Student,430
29/09/2021,Kolkata,31,Genderfluid,No,IT,470
29/09/2021,Bangalore,30,Female,No,IT,500
30/09/2021,Kolkata,27,Male,Yes,Student,180
30/09/2021,Kolkata,41,Male,No,Student,390
30/09/2021,Bangalore,39,Female,No,Doc,300
30/09/2021,Delhi,34,Female,No,IT,360
30/09/2021,Pune,40,Female,Yes,Student,310
30/09/2021,Pune,38,Male,Yes,Student,240
30/09/2021,Kolkata,38,Male,Yes,Doc,130
30/09/2021,Bangalore,31,Male,No,IT,180
30/09/2021,Hyderabad,31,Female,No,Doc,170
01/10/2021,Ahmedabad,29,Male,No,Student,130
01/10/2021,Hyderabad,42,Female,No,Student,190
01/10/2021,Kolkata,32,Male,Yes,Doc,330
01/10/2021,Kolkata,30,Female,No,Student,250
01/10/2021,Bangalore,35,Male,No,Doc,240
01/10/2021,Ahmedabad,25,Male,No,Doc,490
01/10/2021,Kolkata,36,Female,Yes,Student,160
01/10/2021,Chennai,29,Female,No,Student,430
01/10/2021,Pune,38,Agender,No,Student,360
01/10/2021,Bangalore,33,Female,No,Student,470
02/10/2021,Chennai,38,Agender,Yes,Student,190
02/10/2021,Pune,27,Female,No,Student,400
02/10/2021,Ahmedabad,26,Female,No,Doc,440
03/10/2021,Delhi,30,Female,Yes,IT,320
03/10/2021,Hyderabad,33,Bigender,Yes,IT,430
03/10/2021,Kolkata,39,Male,Yes,IT,510
03/10/2021,Bangalore,28,Male,No,IT,290
03/10/2021,Hyderabad,32,Male,Yes,Student,310
03/10/2021,Chennai,40,Male,No,Doc,320
03/10/2021,Bangalore,36,Genderqueer,No,Doc,250
04/10/2021,Chennai,26,Female,Yes,Doc,360
04/10/2021,Mumbai,32,Male,No,Doc,290
04/10/2021,Bangalore,26,Female,No,Doc,210
04/10/2021,Pune,26,Female,Yes,Doc,530
04/10/2021,Mumbai,31,Male,Yes,Doc,220
04/10/2021,Hyderabad,28,Female,Yes,IT,240
05/10/2021,Pune,29,Female,Yes,Doc,350
05/10/2021,Delhi,34,Female,Yes,Student,280
05/10/2021,Hyderabad,38,Female,No,Student,210
05/10/2021,Chennai,34,Male,Yes,Student,210
06/10/2021,Bangalore,38,Male,Yes,IT,480
07/10/2021,Chennai,31,Male,No,IT,460
07/10/2021,Delhi,43,Male,No,IT,340
07/10/2021,Bangalore,27,Male,Yes,Student,270
07/10/2021,Kolkata,25,Female,Yes,Doc,120
08/10/2021,Bangalore,37,Female,Yes,Doc,160
08/10/2021,Chennai,26,Female,No,Doc,160
08/10/2021,Chennai,28,Male,Yes,IT,200
09/10/2021,Mumbai,25,Female,Yes,Doc,110
09/10/2021,Mumbai,28,Male,No,Student,150
09/10/2021,Mumbai,34,Male,Yes,Student,130
09/10/2021,Delhi,33,Male,Yes,Doc,400
09/10/2021,Kolkata,33,Male,Yes,Doc,410
09/10/2021,Mumbai,36,Female,Yes,Student,400
10/10/2021,Ahmedabad,25,Male,No,IT,230
10/10/2021,Hyderabad,38,Male,No,Doc,430
10/10/2021,Delhi,38,Male,Yes,Student,110
10/10/2021,Kolkata,29,Male,Yes,Doc,340
10/10/2021,Hyderabad,34,Female,No,IT,470
10/10/2021,Pune,36,Male,No,IT,310
11/10/2021,Hyderabad,34,Female,Yes,Doc,240
11/10/2021,Delhi,34,Male,No,IT,330
11/10/2021,Pune,41,Female,Yes,Doc,190
11/10/2021,Hyderabad,34,Female,Yes,IT,170
11/10/2021,Mumbai,36,Female,Yes,IT,370
11/10/2021,Ahmedabad,37,Female,No,Student,320
11/10/2021,Pune,37,Male,No,Student,180
12/10/2021,Hyderabad,41,Male,Yes,Doc,150
12/10/2021,Mumbai,30,Male,Yes,IT,360
12/10/2021,Delhi,41,Female,Yes,IT,430
13/10/2021,Mumbai,30,Female,No,Doc,220
13/10/2021,Pune,42,Female,Yes,IT,400
13/10/2021,Kolkata,40,Female,Yes,Doc,230
13/10/2021,Pune,32,Male,Yes,Student,360
14/10/2021,Delhi,42,Male,No,IT,280
14/10/2021,Hyderabad,32,Female,Yes,Doc,170
15/10/2021,Ahmedabad,35,Male,Yes,Doc,290
15/10/2021,Kolkata,37,Genderfluid,Yes,Doc,440
15/10/2021,Delhi,42,Polygender,No,Doc,490
15/10/2021,Mumbai,39,Male,Yes,Doc,360
16/10/2021,Ahmedabad,41,Female,No,Doc,150
16/10/2021,Chennai,26,Male,No,Doc,410
16/10/2021,Kolkata,35,Male,Yes,Student,500
16/10/2021,Mumbai,31,Female,Yes,Doc,390
16/10/2021,Ahmedabad,37,Female,No,IT,140
16/10/2021,Bangalore,33,Male,No,IT,210
16/10/2021,Mumbai,27,Male,No,Doc,400
17/10/2021,Bangalore,30,Female,No,Doc,400
17/10/2021,Mumbai,29,Female,No,IT,500
17/10/2021,Mumbai,37,Female,Yes,Student,190
17/10/2021,Bangalore,40,Male,No,IT,430
17/10/2021,Bangalore,36,Female,No,IT,290
17/10/2021,Kolkata,33,Female,Yes,Student,490
17/10/2021,Pune,39,Female,No,IT,410
17/10/2021,Hyderabad,41,Male,No,Student,130
17/10/2021,Kolkata,27,Male,No,Doc,470
18/10/2021,Chennai,43,Female,Yes,Student,500
18/10/2021,Delhi,29,Female,No,IT,320
18/10/2021,Chennai,38,Female,No,Doc,510
18/10/2021,Chennai,26,Male,Yes,IT,380
18/10/2021,Chennai,26,Male,No,Doc,480
18/10/2021,Bangalore,38,Female,No,IT,190
18/10/2021,Chennai,43,Female,Yes,Student,510
18/10/2021,Kolkata,28,Female,Yes,Doc,450
19/10/2021,Delhi,26,Male,No,Student,360
19/10/2021,Pune,33,Female,Yes,Student,220
19/10/2021,Hyderabad,29,Male,Yes,Doc,400
19/10/2021,Mumbai,35,Male,Yes,Student,200
19/10/2021,Bangalore,27,Female,Yes,Student,480
19/10/2021,Ahmedabad,38,Male,Yes,IT,130
20/10/2021,Chennai,34,Female,No,Doc,350
20/10/2021,Delhi,42,Genderfluid,Yes,Doc,410
20/10/2021,Bangalore,38,Male,Yes,Doc,220
21/10/2021,Ahmedabad,43,Male,Yes,Doc,370
21/10/2021,Kolkata,33,Female,No,IT,230
21/10/2021,Ahmedabad,33,Female,Yes,Student,530
21/10/2021,Delhi,39,Female,No,Doc,500
22/10/2021,Ahmedabad,40,Male,Yes,Student,230
22/10/2021,Delhi,36,Female,Yes,Doc,460
22/10/2021,Ahmedabad,37,Male,Yes,Doc,230
22/10/2021,Kolkata,27,Female,No,IT,110
22/10/2021,Ahmedabad,38,Male,No,IT,490
23/10/2021,Kolkata,37,Non-binary,No,Student,170
23/10/2021,Ahmedabad,43,Female,No,Doc,240
23/10/2021,Bangalore,29,Female,Yes,IT,250
23/10/2021,Mumbai,33,Male,Yes,Doc,170
24/10/2021,Delhi,27,Female,Yes,Student,200
24/10/2021,Kolkata,32,Male,Yes,Doc,320
24/10/2021,Pune,28,Female,No,Doc,300
24/10/2021,Mumbai,30,Male,Yes,Student,470
25/10/2021,Hyderabad,28,Female,No,Student,390
25/10/2021,Delhi,30,Male,Yes,Doc,310
25/10/2021,Hyderabad,36,Bigender,No,IT,430
25/10/2021,Delhi,27,Female,Yes,Student,150
25/10/2021,Mumbai,25,Male,Yes,Student,320
26/10/2021,Bangalore,29,Male,Yes,Student,280
26/10/2021,Ahmedabad,31,Female,Yes,Student,530
26/10/2021,Chennai,29,Male,No,Student,410
26/10/2021,Delhi,33,Male,Yes,IT,120
26/10/2021,Hyderabad,41,Female,No,IT,400
26/10/2021,Pune,25,Male,Yes,Student,220
27/10/2021,Ahmedabad,38,Male,No,Doc,120
27/10/2021,Kolkata,30,Male,No,Doc,180
27/10/2021,Pune,26,Male,No,Student,230
27/10/2021,Ahmedabad,26,Genderqueer,Yes,Student,290
27/10/2021,Chennai,34,Female,No,Doc,490
28/10/2021,Mumbai,38,Female,No,Student,460
28/10/2021,Ahmedabad,33,Non-binary,Yes,IT,340
28/10/2021,Hyderabad,38,Female,Yes,Doc,270
28/10/2021,Mumbai,27,Genderfluid,Yes,Doc,470
28/10/2021,Mumbai,30,Male,Yes,IT,460
29/10/2021,Kolkata,40,Female,No,Student,520
29/10/2021,Kolkata,39,Female,Yes,Student,150
29/10/2021,Delhi,43,Female,No,Doc,240
30/10/2021,Kolkata,39,Male,Yes,Student,270
30/10/2021,Chennai,28,Agender,Yes,Doc,390
30/10/2021,Delhi,39,Female,No,Student,330
30/10/2021,Bangalore,33,Female,No,IT,150
30/10/2021,Kolkata,41,Male,No,IT,130
31/10/2021,Kolkata,39,Female,No,IT,470
31/10/2021,Hyderabad,41,Male,No,Doc,360
31/10/2021,Hyderabad,31,Male,No,IT,230
31/10/2021,Ahmedabad,37,Male,No,IT,470
31/10/2021,Pune,32,Male,No,Doc,170
31/10/2021,Delhi,33,Female,Yes,IT,250
01/11/2021,Pune,43,Male,No,Student,400
01/11/2021,Kolkata,33,Female,Yes,Doc,500
01/11/2021,Ahmedabad,30,Male,No,IT,110
01/11/2021,Kolkata,40,Genderqueer,No,Doc,250
01/11/2021,Hyderabad,29,Male,No,IT,530
01/11/2021,Chennai,37,Female,Yes,IT,390
01/11/2021,Kolkata,38,Male,Yes,Doc,150
01/11/2021,Bangalore,40,Female,No,IT,210
01/11/2021,Mumbai,30,Male,Yes,Doc,450
01/11/2021,Hyderabad,32,Male,No,Doc,200
01/11/2021,Hyderabad,29,Male,Yes,IT,250
02/11/2021,Delhi,33,Agender,Yes,IT,270
02/11/2021,Bangalore,33,Polygender,Yes,Doc,120
02/11/2021,Chennai,37,Female,Yes,IT,510
02/11/2021,Kolkata,35,Agender,No,Doc,260
02/11/2021,Bangalore,29,Female,Yes,Doc,480
02/11/2021,Mumbai,34,Male,No,IT,290
03/11/2021,Bangalore,40,Female,Yes,IT,440
03/11/2021,Bangalore,25,Male,Yes,Student,480
04/11/2021,Hyderabad,29,Non-binary,Yes,Doc,130
04/11/2021,Bangalore,34,Female,Yes,IT,520
04/11/2021,Pune,30,Male,Yes,Doc,150
05/11/2021,Mumbai,41,Female,No,Doc,390
05/11/2021,Mumbai,40,Genderqueer,Yes,Student,490
05/11/2021,Ahmedabad,27,Female,No,Student,420
05/11/2021,Ahmedabad,42,Male,No,Doc,110
05/11/2021,Hyderabad,27,Female,No,Doc,460
05/11/2021,Bangalore,38,Female,Yes,Doc,380
05/11/2021,Mumbai,26,Male,No,Student,160
05/11/2021,Ahmedabad,39,Male,Yes,Doc,280
05/11/2021,Bangalore,38,Bigender,Yes,Doc,260
05/11/2021,Ahmedabad,27,Male,No,Doc,140
05/11/2021,Pune,42,Female,Yes,IT,290
05/11/2021,Bangalore,43,Female,No,Student,330
06/11/2021,Ahmedabad,39,Male,No,Doc,330
06/11/2021,Mumbai,39,Female,Yes,Doc,320
06/11/2021,Hyderabad,29,Male,Yes,Student,450
06/11/2021,Kolkata,38,Male,Yes,Doc,440
06/11/2021,Delhi,28,Female,No,IT,150
06/11/2021,Mumbai,40,Bigender,No,Doc,350
07/11/2021,Chennai,37,Male,Yes,Doc,280
07/11/2021,Ahmedabad,29,Male,Yes,Doc,130
07/11/2021,Chennai,37,Female,Yes,Doc,240
07/11/2021,Delhi,33,Female,No,Doc,220
07/11/2021,Mumbai,29,Male,No,Doc,500
08/11/2021,Bangalore,25,Female,No,Student,520
08/11/2021,Delhi,38,Female,Yes,IT,380
08/11/2021,Pune,33,Male,No,IT,140
08/11/2021,Pune,37,Female,Yes,IT,410
08/11/2021,Bangalore,35,Female,Yes,IT,450
08/11/2021,Hyderabad,39,Female,No,Student,500
09/11/2021,Chennai,34,Female,No,IT,130
09/11/2021,Pune,30,Female,No,Student,330
09/11/2021,Kolkata,35,Male,No,Doc,330
09/11/2021,Kolkata,32,Male,No,Student,140
09/11/2021,Hyderabad,29,Genderfluid,Yes,Doc,330
09/11/2021,Mumbai,40,Female,No,Student,400
09/11/2021,Bangalore,38,Non-binary,No,Student,190
10/11/2021,Bangalore,36,Bigender,No,IT,310
10/11/2021,Ahmedabad,41,Male,Yes,Student,330
10/11/2021,Ahmedabad,35,Female,Yes,IT,260
10/11/2021,Delhi,42,Male,Yes,Student,350
10/11/2021,Pune,41,Female,Yes,Student,240
11/11/2021,Kolkata,32,Female,Yes,IT,250
11/11/2021,Bangalore,38,Female,Yes,Student,330
11/11/2021,Mumbai,32,Male,No,Doc,210
11/11/2021,Delhi,26,Male,Yes,Student,410
11/11/2021,Mumbai,25,Male,No,Doc,140
12/11/2021,Ahmedabad,29,Male,Yes,Doc,370
12/11/2021,Delhi,40,Agender,Yes,Student,530
